,neg,neu,pos,compound,Open,High,Low,Close,Volume,label
1870,0.202,0.756,0.041,-0.998,15576.69043,15602.59961,15496.83984,15542.24023,99320000,1
1871,0.171,0.765,0.064,-0.9961,15539.16992,15560.33008,15455.58984,15555.61035,103260000,1
1872,0.174,0.771,0.054,-0.9941,15547.84961,15560.96973,15405.16016,15558.83008,94880000,0
1875,0.156,0.775,0.069,-0.9952,15557.13965,15557.13965,15482.26953,15521.96973,87240000,0
1876,0.177,0.754,0.069,-0.9952,15534.49023,15593.91016,15479.12988,15520.58984,117550000,0
1877,0.135,0.764,0.101,-0.9716,15528.57031,15634.32031,15492.95996,15499.54004,145120000,1
1878,0.179,0.755,0.066,-0.9953,15503.84961,15650.69043,15503.84961,15628.01953,111040000,1
1879,0.097,0.827,0.076,-0.951,15627.55957,15658.42969,15558.67969,15658.36035,104840000,0
1882,0.145,0.804,0.05,-0.992,15651.98047,15655.20996,15584.83008,15612.12988,76850000,0
1883,0.129,0.802,0.069,-0.9901,15608.44043,15608.44043,15473.40039,15518.74023,87730000,0
1884,0.137,0.819,0.045,-0.9932,15516.20996,15516.20996,15421.75,15470.66992,88430000,1
1885,0.099,0.844,0.057,-0.9685,15477.26953,15557.12012,15418.59961,15498.32031,90990000,0
1886,0.141,0.796,0.063,-0.9938,15496.62988,15507.75977,15346.65039,15425.50977,81180000,1
1889,0.176,0.763,0.06,-0.9961,15415.21973,15441.75,15359.92969,15419.67969,78060000,1
1890,0.141,0.811,0.048,-0.9935,15420.67969,15504.13965,15342.33984,15451.00977,84790000,0
1891,0.172,0.769,0.059,-0.9952,15447.70996,15453.08008,15316.62012,15337.66016,91030000,0
1892,0.182,0.779,0.038,-0.9969,15332.70996,15332.70996,15094.03027,15112.19043,128340000,0
1893,0.104,0.829,0.067,-0.9604,15112.57031,15139.76953,15054.37988,15081.46973,151620000,0
1896,0.186,0.774,0.04,-0.9963,15076.79004,15106.38965,15005.41992,15010.74023,111660000,0
1897,0.156,0.805,0.039,-0.996,15011.82031,15074.91992,14992.16016,15002.99023,102340000,0
1898,0.205,0.745,0.051,-0.9959,14993.80957,15019.7002,14880.83984,14897.54981,98340000,1
1899,0.181,0.765,0.055,-0.9967,14908.59961,14989.12012,14899,14963.74023,153490000,1
1900,0.173,0.783,0.044,-0.9975,14988.78027,15025.55957,14931.24023,15010.50977,131860000,0
1903,0.152,0.774,0.074,-0.9942,15014.58008,15049.98047,14945.24023,14946.45996,102820000,0
1904,0.171,0.774,0.055,-0.991,14939.25,14939.25,14765.41992,14776.12988,118610000,1
1905,0.124,0.778,0.099,-0.9028,14770.99023,14867.40039,14760.41016,14824.50977,104620000,1
1906,0.137,0.809,0.054,-0.9948,14817.91016,14916.00977,14792.11035,14840.9502,93170000,0
1907,0.146,0.782,0.072,-0.9774,14844.09961,14848.24023,14762.34961,14810.30957,135850000,1
1911,0.132,0.777,0.09,-0.9533,14801.54981,14933.34961,14777.48047,14833.95996,142530000,1
1912,0.107,0.849,0.044,-0.9643,14832.41992,14956.74023,14799.08984,14930.87012,122150000,1
1913,0.165,0.762,0.073,-0.9912,14929.49023,14987.46973,14923.26953,14937.48047,101010000,0
1914,0.135,0.785,0.079,-0.9686,14941.54981,15009.83984,14789.40039,14922.5,108410000,1
1917,0.165,0.771,0.065,-0.9908,14927.19043,15088.41016,14927.19043,15063.12012,90660000,1
1918,0.205,0.727,0.068,-0.9958,15067.23047,15192.12988,15067.23047,15191.05957,103200000,1
1919,0.137,0.781,0.082,-0.9859,15194.12988,15326.59961,15194.12988,15326.59961,102090000,0
1920,0.12,0.834,0.047,-0.9782,15327.13965,15345.32031,15283.25977,15300.63965,99760000,1
1921,0.204,0.741,0.055,-0.9977,15312.86035,15380.96973,15312.86035,15376.05957,90890000,1
1924,0.097,0.838,0.065,-0.9134,15381.36035,15549.87012,15381.36035,15494.78027,105740000,1
1925,0.169,0.786,0.045,-0.9952,15503.15039,15555.07031,15503.15039,15529.73047,104480000,1
1926,0.13,0.781,0.088,-0.9801,15533.03027,15709.58008,15470.16016,15676.94043,145410000,0
1927,0.181,0.766,0.053,-0.9967,15677.86035,15695.88965,15625.4502,15636.54981,116280000,0
1928,0.145,0.806,0.049,-0.9906,15635.08984,15654.76953,15448.08984,15451.08984,379650000,0
1931,0.226,0.724,0.05,-0.9979,15452.30957,15466.9502,15368.25,15401.37988,94920000,0
1932,0.191,0.781,0.029,-0.9979,15402.54004,15433.75,15327.13965,15334.58984,85430000,0
1933,0.129,0.805,0.066,-0.9871,15339.01953,15372.48047,15253.16016,15273.25977,81890000,1
1934,0.148,0.765,0.087,-0.9869,15274.41992,15387.19043,15274.41992,15328.29981,79050000,0
1935,0.1,0.832,0.068,-0.969,15317.4502,15317.4502,15211.80957,15258.24023,95660000,0
1938,0.146,0.822,0.032,-0.9932,15249.82031,15249.82031,15086.70996,15129.66992,122330000,1
1939,0.17,0.782,0.048,-0.9951,15132.49023,15208.40039,15110.33984,15191.7002,82460000,0
1940,0.168,0.791,0.041,-0.9958,15182.65039,15182.65039,15044.70996,15133.13965,86090000,0
1941,0.156,0.777,0.067,-0.9865,15127.23047,15127.23047,14947.03027,14996.48047,91300000,1
1942,0.179,0.749,0.072,-0.9951,14994.67969,15083.99023,14972.33008,15072.58008,75100000,0
1945,0.127,0.775,0.097,-0.9676,15069.29981,15069.29981,14920.83008,14936.24023,79620000,0
1946,0.086,0.815,0.099,0.5745,14938.04004,14938.04004,14773.46973,14776.53027,102690000,1
1947,0.133,0.818,0.049,-0.9916,14778.19043,14852.5,14719.42969,14802.98047,103190000,1
1948,0.117,0.806,0.077,-0.8757,14806.38965,15126.07031,14806.38965,15126.07031,106540000,1
1949,0.145,0.77,0.085,-0.9911,15126.51953,15237.29981,15100.12988,15237.11035,85730000,1
1952,0.132,0.744,0.124,-0.4408,15231.33008,15309.48047,15136.37988,15301.25977,81420000,0
1953,0.093,0.814,0.093,0.2411,15300.29981,15301.91016,15161.33008,15168.00977,91440000,1
1954,0.155,0.801,0.044,-0.9941,15170.7002,15374.15039,15170.7002,15373.83008,92850000,1
1955,0.16,0.782,0.058,-0.9953,15369.45996,15376.11035,15229.01953,15371.65039,108490000,1
1956,0.221,0.733,0.046,-0.998,15371.70996,15412.96973,15321.80957,15399.65039,156660000,0
1959,0.103,0.843,0.054,-0.9874,15401.32031,15410.17969,15362.66016,15392.2002,93660000,1
1960,0.161,0.765,0.074,-0.9895,15394.21973,15518.09961,15394.21973,15467.66016,107030000,0
1961,0.13,0.827,0.043,-0.9929,15465.33984,15465.66016,15366.19043,15413.33008,90630000,1
1962,0.119,0.816,0.065,-0.9821,15414.87012,15528.62988,15414.12988,15509.20996,89240000,1
1963,0.127,0.797,0.076,-0.9772,15523.71973,15570.59961,15512.95996,15570.28027,109900000,0
1966,0.145,0.781,0.074,-0.9805,15569.19043,15599.08984,15533.48047,15568.92969,92760000,1
1967,0.177,0.772,0.051,-0.9951,15572.20996,15683.08008,15572.20996,15680.34961,86600000,0
1968,0.107,0.856,0.037,-0.9858,15680.74023,15721,15574.51953,15618.75977,79170000,0
1969,0.145,0.778,0.077,-0.9954,15619.91992,15651.86035,15544.69043,15545.75,114050000,1
1970,0.119,0.804,0.076,-0.9751,15558.00977,15649.40039,15543.25,15615.54981,101830000,1
1973,0.203,0.747,0.05,-0.9972,15621.2002,15658.90039,15588.48047,15639.12012,71200000,0
1974,0.214,0.739,0.047,-0.9971,15631.21973,15651.88965,15522.17969,15618.21973,91890000,1
1975,0.144,0.823,0.033,-0.9946,15628.71973,15750.29004,15628.71973,15746.87988,109200000,0
1976,0.156,0.782,0.062,-0.9954,15751.30957,15797.67969,15586.33008,15593.98047,103860000,1
1977,0.107,0.816,0.077,-0.9192,15591.54004,15764.29004,15579.34961,15761.78027,101200000,1
1980,0.135,0.765,0.099,-0.9634,15759.28027,15791.4502,15737.21973,15783.09961,58860000,0
1981,0.142,0.782,0.076,-0.9887,15773.15039,15793.37988,15708.29004,15750.66992,79260000,1
1982,0.183,0.764,0.052,-0.9964,15739.5,15822.98047,15672,15821.62988,92450000,1
1983,0.264,0.701,0.035,-0.9983,15806.21973,15884.99023,15798.74023,15876.21973,123860000,1
1984,0.115,0.82,0.065,-0.981,15876.16016,15962.98047,15875.90039,15961.7002,126460000,1
1987,0.15,0.779,0.071,-0.9892,15962.71973,16030.28027,15942.16992,15976.01953,94860000,0
1988,0.172,0.736,0.091,-0.994,15974.05957,16025.84961,15943.78027,15967.03027,84570000,0
1989,0.1,0.802,0.099,-0.1331,15971.2002,16016.84961,15865.37012,15900.82031,84350000,1
1990,0.153,0.76,0.087,-0.9905,15908.07031,16016.04004,15908.07031,16009.99023,79000000,1
1991,0.158,0.774,0.068,-0.9934,16008.70996,16068.78027,15976.26953,16064.76953,81000000,1
1994,0.189,0.701,0.11,-0.9918,16072.08984,16109.62988,16055.45996,16072.54004,94040000,1
1995,0.143,0.792,0.065,-0.9943,16070.92969,16120.25,16070.92969,16072.79981,107450000,1
1996,0.155,0.772,0.073,-0.9953,16073.37012,16107.99023,16057.33984,16097.33008,65730000,0
1998,0.176,0.768,0.055,-0.9966,16105.16016,16174.50977,16074.13965,16086.41016,69190000,0
2001,0.168,0.77,0.062,-0.996,16087.12012,16098,15986.23047,16008.76953,92590000,0
2002,0.128,0.81,0.063,-0.9848,16004.71973,16004.71973,15859.67969,15914.62012,103910000,0
2003,0.172,0.75,0.078,-0.9932,15910.50977,15960.36035,15791.29004,15889.76953,111180000,0
2004,0.167,0.765,0.067,-0.9927,15886.5,15896.19043,15809.37012,15821.50977,128080000,1
2005,0.165,0.772,0.064,-0.9859,15825.54981,16022.34961,15825.54981,16020.2002,98260000,1
2008,0.103,0.864,0.033,-0.9871,16019.49023,16058.40039,16015.29004,16025.53027,91810000,0
2009,0.101,0.831,0.068,-0.9679,16024.12012,16029.05957,15969.53027,15973.12988,79420000,0
2010,0.094,0.795,0.111,0.8114,15970.75,15997.21973,15827.7002,15843.53027,107170000,0
2011,0.167,0.784,0.048,-0.9949,15844.82031,15845.11035,15703.79004,15739.42969,105870000,1
2012,0.169,0.783,0.048,-0.9961,15745.66016,15792.79981,15717.91992,15755.36035,83180000,1
2015,0.148,0.785,0.067,-0.9819,15759.59961,15930.30957,15759.59961,15884.57031,101470000,0
2016,0.155,0.741,0.104,-0.9802,15884.05957,15917.95996,15836.4502,15875.25977,101490000,1
2017,0.119,0.809,0.073,-0.974,15876.57031,16173.04004,15808.91992,16167.96973,129620000,1
2018,0.108,0.821,0.071,-0.9697,16162.50977,16194.71973,16121.54004,16179.08008,94980000,1
2019,0.138,0.827,0.035,-0.9886,16178.57031,16287.83984,16178.57031,16221.13965,285190000,1
2022,0.189,0.748,0.062,-0.997,16225.25,16318.11035,16225.25,16294.61035,78930000,1
2023,0.155,0.797,0.048,-0.9946,16295.7002,16360.59961,16295.7002,16357.54981,33640000,1
2025,0.169,0.796,0.036,-0.9957,16370.96973,16483,16370.96973,16479.88086,50160000,0
2026,0.217,0.737,0.046,-0.9966,16486.36914,16529.00977,16461.23047,16478.41016,47230000,1
2029,0.168,0.792,0.04,-0.9957,16484.50977,16504.34961,16476.86914,16504.28906,54220000,1
2030,0.105,0.83,0.065,-0.9686,16512.38086,16588.25,16511.48047,16576.66016,78760000,0
2032,0.199,0.733,0.068,-0.9976,16572.16992,16573.07031,16416.49023,16441.34961,80960000,1
2033,0.137,0.809,0.054,-0.9858,16456.89063,16518.74023,16439.30078,16469.99023,72770000,0
2036,0.169,0.79,0.04,-0.9963,16474.03906,16532.99023,16405.51953,16425.09961,89380000,1
2037,0.167,0.795,0.038,-0.9934,16429.01953,16562.32031,16429.01953,16530.93945,81270000,0
2038,0.171,0.75,0.079,-0.9964,16527.66016,16528.88086,16416.68945,16462.74023,103260000,0
2039,0.156,0.781,0.063,-0.991,16471.41016,16525.34961,16378.61035,16444.75977,83990000,0
2040,0.172,0.739,0.089,-0.9927,16453.61914,16487.65039,16379.01953,16437.05078,85190000,0
2043,0.184,0.747,0.069,-0.9968,16434.0293,16453.13086,16240.59961,16257.94043,111680000,1
2044,0.129,0.805,0.066,-0.9831,16261.99023,16373.91992,16260.83008,16373.86035,98610000,1
2045,0.14,0.822,0.038,-0.9929,16378.03027,16505.2793,16376.78027,16481.93945,101130000,0
2046,0.15,0.736,0.114,-0.9685,16477.69922,16477.69922,16375.55957,16417.00977,87370000,1
2047,0.132,0.768,0.1,-0.9158,16408.01953,16495.25977,16378.79981,16458.56055,184970000,0
2051,0.152,0.816,0.033,-0.9954,16459.26953,16520.59961,16316.25,16414.43945,111570000,0
2052,0.204,0.717,0.079,-0.9963,16420.48047,16453.49023,16332.98047,16373.33984,87470000,0
2053,0.189,0.775,0.036,-0.9963,16371.99023,16372.95996,16140.58008,16197.34961,100540000,0
2054,0.093,0.797,0.11,0.9511,16203.29004,16203.29004,15879.11035,15879.11035,141450000,0
2057,0.199,0.746,0.054,-0.9974,15879.04981,15942.76953,15783.54981,15837.87988,127540000,1
2058,0.121,0.791,0.087,-0.9695,15840.83984,15945.88965,15840.83984,15928.55957,89110000,0
2059,0.162,0.786,0.052,-0.9957,15927.08008,15927.08008,15708.98047,15738.79004,109590000,1
2060,0.121,0.849,0.03,-0.989,15743.03027,15907.53027,15733.26953,15848.61035,92100000,0
2061,0.164,0.793,0.043,-0.993,15847.19043,15847.19043,15617.54981,15698.84961,137090000,0
2064,0.163,0.784,0.053,-0.995,15697.69043,15708.54004,15356.16992,15372.79981,151050000,1
2065,0.163,0.744,0.093,-0.9912,15372.92969,15481.84961,15356.62012,15445.24023,124110000,0
2066,0.166,0.729,0.105,-0.988,15443,15478.20996,15340.69043,15440.23047,105130000,1
2067,0.146,0.725,0.129,-0.8812,15443.83008,15632.08984,15443,15628.53027,106980000,1
2068,0.126,0.786,0.089,-0.957,15630.63965,15798.50977,15625.53027,15794.08008,105780000,1
2071,0.107,0.805,0.088,-0.9377,15793.62988,15801.79004,15733.69043,15801.79004,84110000,1
2072,0.136,0.803,0.062,-0.9895,15804.16992,16027.19043,15803.40039,15994.76953,95930000,0
2073,0.149,0.768,0.082,-0.9899,15993.04004,16036.55957,15928.75,15963.94043,77310000,1
2074,0.134,0.809,0.057,-0.9815,15946.99023,16039.37012,15863.25,16027.58984,99470000,1
2075,0.118,0.779,0.103,-0.8225,16018.08008,16175.54981,15985.38965,16154.38965,84060000,0
2079,0.159,0.784,0.056,-0.9956,16153.96973,16167.33008,16107.04004,16130.40039,91250000,0
2080,0.164,0.766,0.07,-0.9907,16126.23047,16225.71973,16031.66016,16040.55957,80560000,1
2081,0.161,0.786,0.053,-0.9949,16044.15039,16161.63965,16006.58984,16133.23047,77720000,0
2082,0.2,0.735,0.064,-0.9965,16135.91992,16191.91992,16093.79981,16103.29981,126580000,1
2085,0.099,0.861,0.04,-0.9596,16102.26953,16300.04004,16102.26953,16207.13965,244580000,0
2086,0.225,0.705,0.07,-0.9976,16207.33984,16254.25977,16147.25,16179.66016,99470000,1
2087,0.103,0.846,0.051,-0.9689,16180.36035,16252.34961,16155.86035,16198.41016,93980000,1
2088,0.109,0.842,0.049,-0.9816,16197.7002,16276.28027,16159.80957,16272.65039,97640000,1
2089,0.095,0.875,0.029,-0.9801,16273.23047,16398.94922,16226.08984,16321.70996,122110000,0
2092,0.081,0.851,0.067,-0.5593,16321.70996,16321.70996,16071.25,16168.03027,92760000,1
2093,0.128,0.828,0.045,-0.9894,16169.32031,16419.49023,16169.32031,16395.88086,96120000,0
2094,0.136,0.787,0.077,-0.985,16395.88086,16406.55078,16343.95996,16360.17969,73980000,1
2095,0.103,0.856,0.041,-0.9517,16360.55957,16450.16992,16360.55957,16421.89063,75900000,1
2096,0.181,0.78,0.039,-0.9957,16424.5293,16505.69922,16398.85938,16452.7207,80690000,0
2099,0.18,0.767,0.052,-0.9939,16453.09961,16453.09961,16334.2002,16418.67969,68210000,0
2100,0.19,0.755,0.055,-0.9962,16419.39063,16460.33008,16325.16992,16351.25,78150000,0
2101,0.147,0.815,0.038,-0.9927,16350.66992,16364.74023,16260.03027,16340.08008,77900000,0
2102,0.065,0.87,0.065,-0.4588,16341.54981,16405.07031,16084.09961,16108.88965,86160000,0
2103,0.142,0.789,0.069,-0.9836,16106.32031,16165.04981,16046.99023,16065.66992,85660000,1
2106,0.161,0.794,0.045,-0.9911,16066.37012,16270.33984,16066.37012,16247.21973,88930000,1
2107,0.074,0.846,0.08,0.8835,16245.92969,16369.94043,16245.92969,16336.19043,79140000,0
2108,0.166,0.758,0.075,-0.996,16335.70996,16363.32031,16126.29004,16222.16992,90110000,1
2109,0.095,0.849,0.056,-0.9709,16221.98047,16353.98047,16160.33008,16331.04981,91530000,0
2110,0.102,0.837,0.061,-0.9747,16332.69043,16456.44922,16290.79004,16302.76953,353670000,0
2113,0.104,0.841,0.054,-0.9559,16303.28027,16380.50977,16215.55957,16276.69043,110620000,1
2114,0.164,0.77,0.066,-0.9906,16279.2002,16407.17969,16279.2002,16367.87988,89110000,0
2115,0.145,0.788,0.067,-0.992,16370.70996,16466.03906,16268.99023,16268.99023,92770000,0
2116,0.136,0.798,0.066,-0.9896,16268.66992,16300.94043,16191.79004,16264.23047,93650000,1
2117,0.127,0.837,0.036,-0.9875,16267.76953,16414.85938,16267.76953,16323.05957,86370000,1
2120,0.114,0.821,0.065,-0.9504,16324.21973,16480.84961,16324.21973,16457.66016,104510000,1
2121,0.153,0.791,0.056,-0.9902,16458.05078,16565.73047,16457.59961,16532.60938,88010000,1
2122,0.152,0.803,0.045,-0.9955,16532.80078,16588.18945,16506.59961,16573,78120000,1
2123,0.088,0.886,0.026,-0.9737,16572.35938,16604.15039,16527.59961,16572.55078,77220000,0
2124,0.133,0.83,0.037,-0.9911,16576.01953,16631.63086,16392.76953,16412.71094,104350000,0
2127,0.141,0.812,0.047,-0.9882,16414.15039,16421.38086,16244.00977,16245.87012,116540000,1
2128,0.157,0.753,0.091,-0.9897,16245.16016,16296.86035,16180.28027,16256.13965,98510000,1
2129,0.095,0.846,0.059,-0.9709,16256.37012,16438.82031,16256.37012,16437.17969,91550000,0
2130,0.191,0.744,0.065,-0.9971,16437.24023,16456.11914,16153.33984,16170.21973,112550000,0
2131,0.095,0.85,0.055,-0.9672,16168.87012,16168.87012,16015.32031,16026.75,119550000,1
2134,0.113,0.809,0.078,-0.9667,16028.29004,16184.75977,16028.29004,16173.24023,90020000,1
2135,0.144,0.773,0.083,-0.9797,16173.49023,16272.9502,16063.2002,16262.55957,97850000,1
2136,0.137,0.784,0.08,-0.9661,16266.23047,16424.84961,16266.23047,16424.84961,94650000,0
2137,0.096,0.833,0.071,-0.802,16424.14063,16460.49023,16368.13965,16408.53906,136190000,1
2141,0.184,0.765,0.051,-0.9982,16408.91992,16459.7793,16402.08008,16449.25,79500000,1
2142,0.161,0.782,0.057,-0.9939,16449.38086,16565.71094,16449.38086,16514.36914,84830000,0
2143,0.124,0.817,0.059,-0.978,16513.73047,16525.99023,16477.2793,16501.65039,76830000,0
2144,0.161,0.778,0.06,-0.993,16503.39063,16541.25977,16452.30078,16501.65039,80340000,0
2145,0.122,0.848,0.03,-0.9898,16503.25977,16503.25977,16333.78027,16361.45996,90630000,1
2148,0.104,0.854,0.043,-0.9397,16363.2002,16500.36914,16312.66016,16448.74023,105510000,1
2149,0.107,0.795,0.098,-0.6808,16451.17969,16559.39063,16451.17969,16535.36914,71240000,1
2150,0.16,0.805,0.035,-0.9951,16534.85938,16592.2793,16510.86914,16580.83984,92970000,0
2151,0.179,0.762,0.059,-0.9953,16580.25977,16604.78906,16525.25,16558.86914,75630000,0
2152,0.197,0.714,0.089,-0.9933,16562.33984,16620.06055,16488.31055,16512.89063,78910000,1
2155,0.116,0.858,0.026,-0.9858,16509.75,16547.91992,16377.08984,16530.55078,70320000,0
2156,0.186,0.767,0.047,-0.9968,16529.84961,16529.84961,16399.99023,16401.01953,74340000,1
2157,0.177,0.78,0.042,-0.9966,16401.66016,16522.93945,16357.34961,16518.53906,93870000,1
2158,0.138,0.821,0.041,-0.9855,16518.16016,16622.94922,16502.00977,16550.9707,75620000,1
2159,0.143,0.823,0.033,-0.9883,16551.23047,16588.76953,16498.71094,16583.33984,74980000,1
2162,0.159,0.811,0.03,-0.9935,16584.82031,16704.83984,16584.82031,16695.4707,71550000,1
2163,0.135,0.796,0.069,-0.9887,16695.91992,16735.50977,16695.91992,16715.43945,71340000,0
2164,0.182,0.77,0.048,-0.9951,16716.08008,16717.56055,16595,16613.9707,71970000,0
2165,0.121,0.822,0.058,-0.98,16613.51953,16622.90039,16397.46094,16446.81055,106610000,1
2166,0.147,0.829,0.024,-0.995,16447.32031,16498.99023,16414.32031,16491.31055,119330000,1
2169,0.127,0.78,0.093,-0.9578,16490.34961,16526.25977,16442.11914,16511.85938,82180000,0
2170,0.106,0.799,0.095,-0.6606,16511.2207,16511.2207,16341.29981,16374.30957,75150000,1
2171,0.197,0.717,0.085,-0.9934,16376.16992,16544.59961,16376.16992,16533.06055,76730000,1
2172,0.188,0.73,0.082,-0.9955,16532.74023,16565.39063,16489.60938,16543.08008,59250000,1
2173,0.123,0.844,0.033,-0.9885,16544.49023,16613.07031,16544.49023,16606.26953,61340000,1
2177,0.164,0.738,0.098,-0.9866,16607.41992,16688.68945,16607.41992,16675.5,80870000,0
2178,0.139,0.824,0.037,-0.9886,16674.98047,16674.98047,16620.2207,16633.17969,62480000,1
2179,0.227,0.693,0.079,-0.9973,16637.74023,16698.74023,16620.42969,16698.74023,55500000,1
2180,0.138,0.822,0.04,-0.9872,16697.33008,16721.2207,16648.84961,16717.16992,105190000,1
2183,0.138,0.807,0.055,-0.9818,16716.84961,16756.64063,16682.07031,16743.63086,57560000,0
2184,0.098,0.836,0.066,-0.9501,16736.69922,16736.69922,16690.00977,16722.33984,67830000,1
2185,0.094,0.847,0.059,-0.9669,16720,16742.91016,16673.65039,16737.5293,65570000,1
2186,0.138,0.81,0.052,-0.9923,16739.14063,16845.81055,16709.94922,16836.10938,70460000,1
2187,0.11,0.804,0.086,-0.91,16839.64063,16924.2793,16839.64063,16924.2793,80530000,1
2190,0.141,0.796,0.063,-0.9936,16926.08008,16970.16992,16912.91992,16943.09961,67130000,1
2191,0.12,0.817,0.063,-0.9769,16940.40039,16946.33984,16897.43945,16945.91992,64560000,0
2192,0.099,0.84,0.061,-0.9616,16943.16016,16943.16016,16821.84961,16843.88086,61860000,0
